165	Prosecutor based in Incheon, 3 years in the field. Comfortable with Law and Government and Complex Problem Solving. Studied social sciences, a bachelor's degree. Certified with a national professional licence.
166	A high school diploma in humanities. I have spent 2 years working as a Paper Products Machine Operator. Day-to-day work draws on Control Precision and Equipment Selection. Based in Seoul.
167	6 years of hands-on work as a Livestock Farm Worker. Colleagues point to Food Production, Biology and Transportation as my strengths. Holds a bachelor's degree in engineering. A national professional licence on record. Currently working in Gwangju.
168	Entry-level Robot Installation and Maintenance Technician with under a year of experience. Core competencies: Physical Strength, Equipment Selection and Reaction Time and Speed. A bachelor's degree in engineering. Currently working in Seoul.
169	6 years of hands-on work as a Environmental Impact Assessor. Comfortable with Negotiation and Management of Personnel Resources. Educational background: a bachelor's degree in engineering. Also holds a national professional licence.
170	5 years of hands-on work as a Promotional Model and Brand Promoter. Day-to-day work draws on Sales and Marketing and Speaking. Educational background: a bachelor's degree in humanities. Located in Sejong and open to nearby roles.
171	3 years of hands-on work as a Bus Driver. Most of the role rests on Transportation and Service Orientation. Studied engineering, a high school diploma.
172	Residential Care Worker. Senior practitioner, 25 years in role. Colleagues point to Auditory Attention, Memorization and Coordination as my strengths. Educational background: an associate degree in humanities. Also holds a national professional licence. Based in Gyeonggi.
173	2 years of hands-on work as a Cleaning and Pest Control Worker. Strongest areas are Flexibility and Balance and Spatial Orientation. A high school diploma in humanities. Based in Seoul.
174	I have spent 22 years working as a Insurance Manager. Day-to-day work draws on Therapy and Counseling, Economics and Accounting, Customer and Personal Service and Medicine and Dentistry. Holds a bachelor's degree in social sciences. A national professional licence on record. Based in Gwangju.
175	I have spent 9 years working as a Data Analyst. Day-to-day work draws on Technology Design, Judgment and Decision Making, Technology Analysis and Deductive Reasoning. A doctoral degree in engineering.
176	Fashion Model. Experienced practitioner, 11 years in role. Day-to-day work draws on Reaction Time and Speed and Flexibility and Balance. Studied arts and physical education, a bachelor's degree. Located in Daejeon and open to nearby roles.
177	8 years of hands-on work as a Natural Sciences Laboratory Technician. Core competencies: Chemistry and Number Facility. Educational background: a master's degree in natural sciences.
178	I have spent 7 years working as a Natural Sciences Researcher. Comfortable with Learning Strategies, Inductive Reasoning, Category Flexibility and Active Listening. Educational background: a master's degree in natural sciences. Based in Incheon.
179	Working as a Industrial Painting Machine Operator for 12 years. Day-to-day work draws on Physical Strength, Control Precision, Finger Dexterity and Equipment Selection. Educational background: a high school diploma in engineering.
180	Mid-level Fruit Crop Grower with 6 years of experience. Comfortable with Food Production, Chemistry, Management of Material Resources and Transportation. A high school diploma in natural sciences.
181	3 years of hands-on work as a Makeup Artist and Beauty Manager. Core competencies: Finger Dexterity, Originality and Fine Arts. Educational background: a high school diploma in arts and physical education. Also holds a relevant national certificate. Based in Seoul.
182	Industrial Painting Machine Operator. Experienced practitioner, 7 years in role. Comfortable with Control Precision and Mechanical. Studied engineering, a bachelor's degree. Based in Daegu.
183	I have spent 10 years working as a Dairy Farm Worker. Strongest areas are Food Production and Physical Strength. Studied natural sciences, a bachelor's degree. Located in Incheon and open to nearby roles.
184	Fund Manager based in South Gyeongsang, 6 years in the field. Strongest areas are Memorization, Selective Attention, Inductive Reasoning and Speaking. Holds a bachelor's degree in social sciences.
185	Holds a bachelor's degree in humanities. Translator based in Gyeonggi, under a year in the field. Core competencies: Reading Comprehension, English Language, History and Archeology and Writing.
186	Holds a bachelor's degree in arts and physical education. Correctional Officer based in Gyeonggi, 3 years in the field. Comfortable with Public Safety and Security, Flexibility and Balance and Auditory Attention.
187	3 years of hands-on work as a Licensed Customs Broker. Strongest areas are Writing and Active Listening. Educational background: a doctoral degree in social sciences. Certified with a national professional licence. Currently working in Seoul.
188	I have spent 3 years working as a Railway Track Installer and Maintainer. Comfortable with Reaction Time and Speed and Troubleshooting. Holds an associate degree in engineering. Certified with a Professional Engineer licence. Located in Gyeonggi and open to nearby roles.
189	Working as a Paramedic for 6 years. Colleagues point to Visual Acuity and Medicine and Dentistry as my strengths. Holds a bachelor's degree in health sciences. Also holds a national professional licence.
190	Cultural Heritage Conservator. Mid-level practitioner, 3 years in role. Most of the role rests on History and Archeology, Equipment Selection, Finger Dexterity and Fine Arts. A bachelor's degree in humanities. Certified with a national professional licence. Based in Gwangju.
191	Insurance Loss Adjuster based in Seoul, 4 years in the field. Day-to-day work draws on Active Listening, Social Perceptiveness, Instructing and Reading Comprehension. Holds a bachelor's degree in social sciences.
